acc_x_std,acc_y_std,acc_z_std,rot_x_std,rot_y_std,rot_z_std,acc_mag_mean,acc_mag_std,acc_mag_peak,rot_mag_mean,rot_mag_std,rot_mag_peak,acc_main_freq,acc_main_freq_amp,rot_main_freq,rot_main_freq_ratio,acc_peak_count,rot_zero_crossing_rate,label,subject
0.0034343520943543025,0.00485152268232355,0.00222828746945967,0.00783576984456373,0.006983696585244695,0.008280795309349845,0.01268169113103597,0.004090590369228764,0.023488766182496314,0.01103402834854208,0.008347040981866654,0.043279383956388605,3.5,0.19284291439479942,0.25,0.1039173237270675,3,22,0,sub_12
0.0033437819235229553,0.003695767425159619,0.0017403798171789922,0.007648510068087662,0.005498130691847508,0.0066332844577385325,0.01421648166333783,0.003791417169661893,0.023488766182496314,0.008147612551472741,0.008242239529889912,0.043279383956388605,2.75,0.1918245104297492,0.25,0.11169063840839025,1,13,0,sub_12
0.002292843637486865,0.001737652912029327,0.0013269639525036044,0.0025619554671062954,0.0018711153850981214,0.002121145261824104,0.016814367836523063,0.0024564755356673183,0.010552853055012475,0.0041455817282368265,0.0021190683010494545,0.01366238995854672,0.25,0.21696080304073478,2.75,0.05387146599021034,0,35,0,sub_12
0.0032533930854526326,0.0030037149411187474,0.002001709351029753,0.005676744335852672,0.004950063234525252,0.004644287525633035,0.026673443542722476,0.0036170953644949454,0.024351854648010162,0.007946903182151967,0.004210505959418789,0.01827109196210287,3.0,0.2536893041780546,0.25,0.07154620431652106,1,26,0,sub_12
0.003123621772710486,0.002832462248627508,0.0017496932569521912,0.005197458588214384,0.004683560668908181,0.004571247839280171,0.02651660937250092,0.0035347190820280996,0.024351854648010162,0.007585569737211488,0.0039217304563036355,0.01835345424239837,3.0,0.22298734596777872,0.25,0.09414794635538067,1,24,0,sub_12
0.008217531493409348,0.007114810265236198,0.007219446909155196,0.01575515046067967,0.033050118031578056,0.025892593803054236,0.013578479879868875,0.006566300492530085,0.03778012078416447,0.030005059641697286,0.03387583213382943,0.3617923683421658,3.25,0.2610561342473807,0.75,0.030738708114856402,8,21,0,sub_13
0.007472197127082147,0.005284251964669986,0.006416597200827759,0.013068875500436115,0.022357983454607638,0.012079683313426848,0.00913496963821471,0.007759620820909461,0.03832433524463518,0.018851080482728787,0.021833025636541645,0.12219959000448224,0.25,0.7798208870495733,0.25,0.15208429250218944,11,11,0,sub_13
0.0009129735567030295,0.0011636743649281352,0.0007094013539590939,0.0027742361168753764,0.0024790711966346736,0.0053655100158861374,0.0032789851771531054,0.0007938815789574409,0.004430281762031233,0.005744451659138454,0.0031047390771561257,0.011775777232586753,3.0,0.038769413476917106,0.25,0.19755225135634416,4,12,0,sub_13
0.0007859805501003072,0.001019618864211476,0.0006897700606426646,0.0024731782924760576,0.0022714762237784287,0.004611054685067024,0.003264738430853763,0.0006968836631066018,0.004321988591793395,0.005030918860337103,0.0026910680980799136,0.012147162025995105,4.5,0.032758981740517105,0.25,0.1717237721135638,3,13,0,sub_13
0.0009153069709862338,0.0012004840342128259,0.0006797430856720694,0.0022219564494325274,0.002070658884602618,0.004297423464681552,0.0032136691572607497,0.0007682199009849559,0.005213690786836214,0.004795758144491428,0.0021769833687336655,0.009400679267679684,4.25,0.034311137743033675,0.25,0.1251311449105631,3,20,0,sub_13
0.00116637532543131,0.0015459447669874458,0.0008280618826579174,0.002307525889955692,0.0026490956504359627,0.0045001868792444175,0.0034634955555744207,0.0010184486463807906,0.006198922918002231,0.005195140212683065,0.0024515722172439125,0.012780190745301338,4.25,0.045810577763746994,0.75,0.11990906492593564,4,23,0,sub_13
0.0013686864167043419,0.0019427207018711725,0.001164390204946331,0.002858608644917973,0.0036620646214394715,0.005462096596195961,0.003901812490464701,0.0011452495737838578,0.005982600558300046,0.006398914461237324,0.0032449946137962644,0.016230322261732412,2.0,0.059194674972974155,0.25,0.08443599344775529,6,22,0,sub_13
0.0011761509800548458,0.0016016502282333279,0.0011399924641746421,0.0022284495342221326,0.0029254603391901815,0.004265726537308701,0.0036395094473633737,0.0010602208494226843,0.005824593383094151,0.0045567918715374,0.0035338221495557977,0.016916376089888194,0.25,0.06406302082898696,0.25,0.13806312689884329,6,16,0,sub_13
0.0008409188308695477,0.0009029328331608817,0.0007622534953780065,0.0022736329285757226,0.0020070844090308644,0.004303616515142078,0.0031972614076234474,0.0008149510909982384,0.004494841003825536,0.0044647224795105345,0.0028928952607296496,0.010973966247087408,3.25,0.04280532422976554,0.25,0.21698129971510557,6,13,0,sub_13
0.0010547863651825392,0.0017052898219352259,0.0009616346966239105,0.0024922469211935616,0.0023837555507383113,0.005236786240277857,0.0034294969135421852,0.001134213557846193,0.006903663993800455,0.005738999425157274,0.002535305481602533,0.013315223172830746,0.5,0.054551871381523176,0.5,0.09691709392519592,6,20,0,sub_13
0.001242040760390323,0.0019162532944240018,0.0011513204588640526,0.0026011330302694565,0.0030433155782098316,0.0055492988005112365,0.0037117686493596176,0.0011270993103664952,0.006903663993800455,0.006095734741989205,0.00311332779355216,0.013869979156722275,5.5,0.048771477950633996,0.75,0.08833448244823543,7,17,0,sub_13
0.0012528047719541128,0.0016131426922674423,0.001299071227261968,0.0028217567834885673,0.003350357155820652,0.005139345805078258,0.003814091148337574,0.0010742273591617384,0.005496021773859432,0.005995748601851263,0.003128263449966633,0.012547628501480392,0.5,0.05431511239309281,0.5,0.12190028746585066,4,10,0,sub_13
0.001603681382531745,0.0012555784088793328,0.0014120680290977095,0.0023605416543420344,0.0023770935798154303,0.004115262890489327,0.0037715322229898204,0.001335687305002106,0.006649437480290335,0.005028535960141958,0.0022684857727913294,0.009782931225141388,0.25,0.07497167929098687,0.5,0.0865864993134408,7,15,0,sub_13
0.0011836958866938787,0.0016036957317118695,0.0013549382210919926,0.0024686530190723035,0.003409907063284225,0.004894076138330351,0.003882964650034789,0.001145585234358184,0.005600256100747123,0.005680480209756455,0.003096733699135908,0.012249456671180131,0.5,0.05083151308005064,0.25,0.1131922342840732,5,14,0,sub_13
0.0011947464519633383,0.0017222603421131956,0.0011967816641309122,0.002556768231841868,0.0035947164461074847,0.005174885681071181,0.003853668323691291,0.0010649887372067587,0.0056003716493505575,0.005969750988483921,0.0032596236856260374,0.013103331836404046,1.75,0.059418608390817446,0.25,0.09359867455258665,4,19,0,sub_13
0.0011056371319628268,0.0014748487017127827,0.0009484999262197979,0.002485778640325761,0.0030010924002409024,0.004858950098403416,0.00366987687074596,0.0009142018588705051,0.004927076205181372,0.005557503048011738,0.0028148819324332964,0.013110703541361308,1.0,0.05613987045715862,0.5,0.10700491499550333,2,13,0,sub_13
0.0008929794857666095,0.0010644899725144956,0.0006081898437091734,0.002082961837823924,0.002051091020651882,0.004309712474082653,0.003525022065517081,0.0007255369513789479,0.004007822170790819,0.004619469785228674,0.0024078966784641283,0.00974574727291685,3.25,0.036241595266458,0.25,0.17557571966120847,3,12,0,sub_13
0.0009600679691271911,0.0008516790519320828,0.0005678298837072532,0.0013362816578008146,0.0016093463698628825,0.0028664623804750666,0.0034276338087398713,0.0008428423604582928,0.005014142428725058,0.0030023045104418124,0.002034022403903355,0.009512959581262314,4.0,0.04386075647572172,0.25,0.1794700608079654,3,14,0,sub_13
0.0009713464919579439,0.0014772785318834965,0.0006965341348641756,0.002409653089368635,0.002440816252426789,0.00490797479249584,0.0034812892978370704,0.0009220850103783296,0.005011026491630809,0.005045935918760265,0.003343163931691603,0.014974263822500215,3.25,0.0409576431089955,0.25,0.19429692231670745,5,9,0,sub_13
0.0009936078826901385,0.0018447697582015012,0.0009911462837416838,0.0027292795100536606,0.0030799254526977797,0.00537182750860212,0.003883915886472571,0.0009791387987437357,0.00552665056970695,0.006271082628826352,0.002567004943982597,0.014251796990599107,0.25,0.055683549028008414,0.25,0.1038539051351083,3,21,0,sub_13
0.0009100051021483262,0.001392146107745486,0.0009670454837203617,0.002479155368071711,0.002747257982724534,0.004736150365010648,0.003907186311690949,0.0009062208191907255,0.004934562832604744,0.00566034615418552,0.0020540436415023696,0.00948810714229022,1.0,0.05006936859443519,0.5,0.07822162664980238,4,25,0,sub_13
0.0008037250676468887,0.0008906913184172937,0.0006486366401730496,0.0024244830961503484,0.0022994439409552304,0.0048152992310956655,0.0036428393536874783,0.000707712789644049,0.003763881909008248,0.005457947370314698,0.002353156058928808,0.009391969147038572,3.5,0.03299662261252938,0.25,0.1592093653674671,2,18,0,sub_13
0.000747337106294072,0.0010290653494428419,0.0006348001782600421,0.0021051924635918243,0.0020276245311178177,0.004218539089684914,0.003725386659921172,0.0007458435167520148,0.0044349867542216505,0.004665304597006361,0.0021992969525170126,0.009391969147038572,1.0,0.029817468898780605,0.25,0.107031271479269,2,19,0,sub_13
0.0014644686076785418,0.0014863917152322045,0.0013590542415190384,0.0021104976767160463,0.0027518713509128157,0.0041621062090724725,0.0035733126175442127,0.0010844266968742403,0.00579919176922649,0.005080027461132768,0.0021273215349671705,0.009502138010805596,5.25,0.06628364777338377,0.5,0.0642421996259086,8,19,0,sub_13
0.000687434679543444,0.0010297941676737756,0.0006272375973034339,0.0015399991885400098,0.0015354634608400245,0.003066068123309519,0.003791905841212808,0.0007168311368627443,0.004190102832655987,0.0032996502359502102,0.0021008077498889896,0.009252137538438758,2.25,0.031121790479758733,0.25,0.16801536699720712,1,12,0,sub_13
0.0007418365226591386,0.001057625610124357,0.0006565416334216653,0.0016782863225325603,0.001788869503541223,0.0034693748535686774,0.0037988076207511653,0.0006625223885439443,0.0034702588085762523,0.0035780368057447024,0.0023892738928249628,0.008310364144925515,2.25,0.033510904765438984,0.25,0.20504149816463965,1,9,0,sub_13
0.0008094472559568112,0.0012115073404581184,0.0009519848246164195,0.0019081372612783515,0.002337362270481566,0.004017702676822117,0.0038410624897999334,0.0007155970954735866,0.003618204713214469,0.004586566823061191,0.002075311925179896,0.00868964177470435,4.5,0.03561377257683397,1.25,0.07207944812625354,2,17,0,sub_13
0.0006933171729237679,0.0011444102557579183,0.0009278182021877738,0.0012478203813049012,0.0020193773603513943,0.002719603192782134,0.0036754761469146246,0.0006782565386785398,0.003618204713214469,0.002967331714284713,0.0020672436031585477,0.009133430083974919,5.0,0.03123911742570571,0.25,0.12301006293750126,1,22,0,sub_13
0.001204541494430137,0.0017700486263803263,0.0015684699617792874,0.0021409567954479673,0.0031563391863788526,0.004003149015467538,0.00393031751609919,0.001355944813936609,0.0073601996814188575,0.004410140951466977,0.0034310439147281027,0.015721305272514946,0.25,0.08988171085257199,0.25,0.1350697591839161,5,15,0,sub_13
0.001345435904179746,0.002185962936734023,0.0017923177162631851,0.0023738202624461226,0.0036263296177637522,0.004469568875491641,0.004130873817934972,0.001468588551874587,0.007519492263634411,0.005529970382470898,0.0029070860369095476,0.015198089321156974,0.5,0.08800114505795673,0.25,0.08184850007241372,5,24,0,sub_13
0.0009953856095800157,0.0016245191185381177,0.001107100461291087,0.0020563261369244933,0.002725452202103473,0.004031949309639149,0.003724089021821173,0.001001270818484717,0.005541566068347342,0.004873930079390748,0.0020660292254490683,0.009173324885955155,2.5,0.052305597169266166,0.25,0.0756692191059617,4,17,0,sub_13
0.0009677052785796917,0.001153013073399824,0.0010558149111804375,0.002156525644021839,0.002541420839196011,0.004305180329298018,0.0035693108467295814,0.0009012482756798313,0.005181136136258294,0.004904161137966737,0.0024940780673137065,0.01022846322774076,2.75,0.05161814737594837,0.25,0.16510820872678064,3,12,0,sub_13
0.0009660686353235986,0.0011444509572349187,0.0010329647239818776,0.002231895873681343,0.002331755949690872,0.004153265792568976,0.0035254983555076313,0.0008904164452154319,0.005146033531633837,0.004773929450622424,0.0022531137511185542,0.01022846322774076,0.25,0.0444675413337413,0.25,0.13279734408383448,3,19,0,sub_13
0.0008406241202915839,0.0009488433218271241,0.0005817579858016468,0.0019916021455491117,0.0018741481844760264,0.0037158024580431675,0.0032884608297603242,0.0007708516357441538,0.0037937577081691124,0.004094621524067972,0.0021297495081907462,0.008513240858866187,3.0,0.03974752556419302,0.25,0.17591339830236205,5,12,0,sub_13
0.0011651415486111404,0.0016553268126236922,0.0015037854795202396,0.0023047545759589685,0.0028058708776448954,0.004170316206807183,0.003683722658904276,0.001011403715471832,0.004917304419666386,0.005047364351149379,0.002407338659130568,0.010930857982672446,6.75,0.04775653648821719,0.5,0.10994110332319958,7,30,0,sub_13
0.0013849525845887154,0.0035996787708781354,0.001600582701042313,0.002681419624858223,0.0051140382245648585,0.007278214615064842,0.004369609465740622,0.0026078988268925588,0.015464086561434841,0.006750174797496841,0.006387409733376843,0.029934437516556292,0.25,0.20492363368443975,0.25,0.139135400601478,5,17,0,sub_13
0.0021914849343757517,0.004312101130227647,0.0022855058839632903,0.00413252922959096,0.007152017626158242,0.009861047422256887,0.005452874461194353,0.002741108386046132,0.016346317154340657,0.011099698729090168,0.006515336927652463,0.02932149593447897,0.25,0.2329133194280343,0.25,0.1064855551805207,6,24,0,sub_13
0.0037597266975245474,0.004488358430236007,0.003465548205129428,0.007126727932227421,0.009168687175053961,0.012143779875363981,0.00604572498166035,0.004589102493574102,0.028235009408331662,0.01215941314561911,0.011685699234086964,0.08279987233934447,0.25,0.3771284976618603,0.25,0.08330826763343753,6,15,0,sub_13
0.04492254694439323,0.04958466634009861,0.04165653067074518,0.17781367058151176,0.21332465004231055,0.14546050243329756,0.04652909702617958,0.06389770156624859,0.29422303053370186,0.2052644213309646,0.23842962986243973,0.8179870909161576,0.25,6.111200971569087,0.25,0.22668258323063592,6,7,0,sub_13
0.04918451784088364,0.060805876837933634,0.04517152787808967,0.18225090397775376,0.2252911723744669,0.1591694086567249,0.06273202840316731,0.06504635724860229,0.29431765305942104,0.25425101591211996,0.212619683312274,0.8132391569737815,0.25,5.715441977662083,0.25,0.2360599082388226,6,8,0,sub_13
0.020471919420850353,0.03501801533438121,0.017597618965334,0.040553851460919395,0.07166006769144082,0.06411969670684094,0.024301200253250527,0.037706513982310806,0.23158287651629159,0.06073787431949178,0.08645080060896276,0.39177175892474725,0.25,2.558584544403565,0.25,0.12141836083697727,5,7,0,sub_13
0.0023105997267930138,0.002242988327930137,0.0031956424852400012,0.004151710534913373,0.007116896450284384,0.006720779976301524,0.009515224181767883,0.0030151945978823783,0.018680789682168495,0.008347378425696203,0.006839185350831166,0.03866415362368263,3.25,0.1645534211693153,0.25,0.10216973206140832,2,11,0,sub_13
0.0023871224354154955,0.0017977559882672845,0.003320842956961373,0.0072334467188523285,0.006099847063911564,0.006845311583727831,0.010582526758457094,0.003642783846831962,0.02145959714665289,0.009362996542463394,0.007112949775066343,0.03900425676432051,3.0,0.22976630465388162,0.25,0.10082681235133407,3,17,0,sub_13
0.003210771331297823,0.0028732923191759968,0.004253930746474245,0.008300112762238741,0.008227757135400573,0.008287728085282137,0.012280109112393175,0.0047246890353459066,0.02145959714665289,0.012447886915929685,0.007223933611116872,0.03834343480106077,3.0,0.4020950843800814,0.5,0.06841968713176193,6,27,0,sub_13
0.0038244243127953195,0.004065712826414409,0.0043599833667020945,0.006527763663221769,0.012875652298829865,0.01113655926721167,0.013530402778436932,0.005109711037472241,0.027910362683585814,0.015169565567993086,0.01041487179506109,0.05636285014970627,3.0,0.36952560112878285,1.0,0.09817242969272769,6,19,0,sub_13
0.0012546591739428545,0.001478467835077556,0.0012382402330206222,0.0024452047632694883,0.00272925082082532,0.0046366315665818825,0.003690191178856035,0.0008713002624174781,0.004779696904108584,0.005410490554735139,0.002445466148348849,0.010930857982672446,6.5,0.03686370659255263,0.25,0.09923048922597617,2,23,0,sub_13
0.003732575183553437,0.004277061285677191,0.0041491923373349355,0.0071926349722725704,0.012892681625141839,0.011491457903721271,0.014076929354569175,0.00476300310349149,0.027910362683585814,0.016457647777780676,0.010624918872627417,0.05617327615567164,4.0,0.2848258701996762,0.75,0.0831413973918528,5,20,0,sub_13
0.002706277768416244,0.0033224773656197744,0.0032367258812446556,0.007524418638071543,0.007692427313710235,0.00903763152575265,0.012624883652698236,0.0036988110530862418,0.021878135323016988,0.012041914847426513,0.007511079921085111,0.0297577834150718,0.25,0.17841982982265123,0.75,0.10393945387565318,4,26,0,sub_13
0.0030640262947376905,0.0025211149310286844,0.004071941062684339,0.0072527147583490775,0.007296370889355563,0.010008154047374289,0.010472130898854863,0.004009408694339886,0.021796179058743724,0.012121943250788612,0.009802264654775069,0.041294817701639994,2.5,0.23332059554765872,0.5,0.1824131998550817,6,18,0,sub_13
0.0026616349287608885,0.0021645246254267557,0.003700834429923997,0.006894251183477327,0.0067458176173885885,0.009414191597554746,0.010089898642775479,0.0034746931797379507,0.021796179058743724,0.009571727714486071,0.009833403706486178,0.0415206839621539,2.75,0.26535354377514925,0.25,0.18294509547221902,3,12,0,sub_13
0.0015863497885772232,0.001466143191395692,0.0021497299379001065,0.0026229809478436534,0.002676840209598573,0.0032068208786247675,0.011613617621868926,0.0022301452235263027,0.018822577212725122,0.004497159879793541,0.0025612387926499743,0.013666646319551872,0.25,0.14390852391821718,0.25,0.06072496341449132,0,26,0,sub_13
0.007049682230084114,0.009206432212717294,0.00840482951190895,0.046877272867049645,0.03464095311438613,0.01721156004937025,0.017312226195979174,0.009349000423075023,0.052953618421012774,0.03471007257605059,0.04992048119327875,0.22375363388569058,0.25,0.7037875395385694,0.25,0.15238069387657863,8,6,0,sub_13
0.007313963386885371,0.009390664811230118,0.009255941964633072,0.04732046118511641,0.036218249191159874,0.018691367954379333,0.01855319386253626,0.009423179624137152,0.05401970576272988,0.04161102633736766,0.046607631219351735,0.22167471671731168,0.25,0.584887729427601,0.25,0.12509578281316408,8,12,0,sub_13
0.005705635515017664,0.0028814934674338453,0.008644053614273728,0.013426849953461087,0.020427213359647204,0.012318771659973818,0.017143681446285294,0.007424240427404017,0.047516281382253375,0.019998270582412887,0.018757821841695645,0.11323949176044455,3.0,0.46137530038233004,0.5,0.11422880534384156,4,17,0,sub_13
0.005307565209610796,0.002230848626447785,0.007626591488694264,0.011799981949392946,0.017805809838274664,0.00982424357922275,0.018561468615953244,0.0063953141838997305,0.047516281382253375,0.013887770486171085,0.019036070116571692,0.11390786635722076,2.75,0.3236900195696427,0.25,0.11040783482978866,3,10,0,sub_13
0.0012429826171978411,0.0018177361985037754,0.001953657535151952,0.003348469221091742,0.004308929718011597,0.004877076419848124,0.018617391405171206,0.0018952358155287046,0.012181491183783439,0.0065310655728180326,0.0034255334506543096,0.015431447905382686,2.25,0.09329141241229058,0.5,0.12196468571956919,0,22,0,sub_13
0.001170672519323819,0.0012364178284964692,0.0007431572424298949,0.0018015472524904438,0.0020308243683892953,0.0033415136801118656,0.003530294733106557,0.0007261194120778869,0.004666631945111596,0.0038695417149291044,0.0024999325623351375,0.010487559421603024,0.25,0.03877695138733235,0.25,0.1703749665133521,2,17,0,sub_13
0.0018445687836185442,0.0016093881033979866,0.002874030378366763,0.005611370421249663,0.004564374769683523,0.005248403283056627,0.019529446506597634,0.0028442270746805807,0.017906171747234,0.0073337307999680945,0.005125797491161624,0.028155099290386433,2.75,0.19526583888008742,0.5,0.11220784867854271,0,17,0,sub_13
0.00189040890952619,0.0012979104247670562,0.0027543026520756575,0.006801808084964139,0.004247839422376936,0.0050573301970180465,0.02016071674040073,0.002833357958841425,0.017906171747234,0.007768916486265827,0.005464710422778667,0.028155099290386433,2.5,0.1880307215207961,0.75,0.12597503158279222,0,19,0,sub_13
0.0010516672007583956,0.0011305396218580753,0.0011211459474265604,0.004980250230259485,0.002650993361161765,0.004740454356780432,0.020644176129217522,0.001373223402236242,0.008745559689453196,0.00641444087194306,0.003702635591216891,0.020978731470298866,3.0,0.0956621163043011,0.75,0.06741282447892336,0,25,0,sub_13
0.0008178825782953118,0.0012072063086316274,0.0009792043243976203,0.0028910038877578105,0.0031568623151926748,0.00410065713798638,0.021173532194256595,0.0010257172427050498,0.005396952601497865,0.005154913135833205,0.003051062822823336,0.015355046478238571,3.5,0.060755127859631455,0.5,0.13882243162936495,0,13,0,sub_13
0.0008117897287820247,0.0010300791277523295,0.0008656369376355194,0.0024207734066813884,0.0027392055731660044,0.0037953612095713227,0.021125993924319433,0.0009390647928767423,0.005522847771481803,0.004351687621917157,0.0029803237931225533,0.01535000445741132,3.5,0.05678696642944439,0.5,0.11777797795286923,0,12,0,sub_13
0.0007942972781465408,0.0010744505500096316,0.0008976203130449978,0.001991262812478258,0.0013979087917882428,0.0034146769547022623,0.020639014507248258,0.0009222707248949898,0.004496910361570624,0.0037115970516357812,0.0020059742994583173,0.008301207542496686,3.25,0.061949057759282236,0.5,0.1664103706876068,0,11,0,sub_13
0.0010135376771270043,0.0019026729482115236,0.00124749601566498,0.002426594324340967,0.0027673815356758775,0.004522948896881177,0.02059758087519984,0.0013666109374669113,0.01027763547290514,0.004887249662192172,0.0031962434025589958,0.014658490224633116,4.25,0.07439004841008626,0.5,0.12285556825426225,0,15,0,sub_13
0.0013138906214750232,0.002017595239740601,0.002309976146102812,0.007009321004246814,0.005501148676010717,0.005974670584252785,0.020661404245111096,0.0023408391662195502,0.018926739387599423,0.008385288557150367,0.006826756516408114,0.028661165139229516,4.25,0.14383427355272782,0.75,0.13153609920253143,0,14,0,sub_13
0.002563956395970693,0.0025016639777154146,0.004123686011169982,0.008646800331290085,0.007363765253659515,0.007188791982445689,0.02114162692619285,0.004486925717089494,0.026484216000068967,0.011531779087432612,0.006971345971650714,0.02867807259258461,3.25,0.31181926954901384,1.0,0.09952056681911535,1,21,0,sub_13
0.0024907290028373195,0.0024752262956545816,0.0038043885059440238,0.005801298591594691,0.006334867117659167,0.0063805042008322896,0.02115804109829008,0.004209707643990079,0.026484216000068967,0.009300708289430087,0.0054309288949245535,0.028530470537368808,2.5,0.31766241202630585,0.25,0.10844463661460707,1,20,0,sub_13
0.0011190970757530277,0.0015972341457904293,0.0009779317295062053,0.0022637691014765248,0.0030300640636897022,0.005135374070846115,0.003619459878256798,0.0009437004314321837,0.005262628052706494,0.005116756886259614,0.004070648174223984,0.01725684915596256,0.25,0.06280087771672277,0.25,0.17015661476750327,6,7,0,sub_13
0.0014739543735919993,0.002089816329612709,0.001979091950494216,0.0037089492391887383,0.004480808571112874,0.0050789421939611175,0.020326526376309523,0.0020442020729846445,0.011057541302433185,0.006799778129337173,0.0038016672407754915,0.016549730331618405,3.5,0.10195604831824621,1.25,0.058622231803341154,0,23,0,sub_13
0.0016207299206221866,0.0022608053447955075,0.0018919320898552366,0.0030283258706748826,0.004639864158553622,0.0043093181799161336,0.020176820506274912,0.00200068276215049,0.010802576744170636,0.00607753200003659,0.003849082968465414,0.019487363541817508,3.5,0.14137362726544714,0.25,0.06752308671395231,0,27,0,sub_13
0.008317060162160113,0.004161210798513319,0.01231637068547024,0.013985328575217648,0.02315436574463129,0.0074603155090682,0.022505836047901885,0.011810286475211424,0.09926767547145082,0.014974473712616666,0.02376247963632058,0.1252775626828112,3.0,0.6106208003794575,0.25,0.09712668781172878,4,14,0,sub_13
0.008422898399385082,0.004213810219931583,0.012429792870158,0.014418194971036774,0.023154596625825787,0.007868816721835339,0.02208398267522906,0.012076616418284745,0.09926767547145082,0.016395367988708165,0.023202973072118167,0.12584312412218543,3.0,0.7317922372215074,0.25,0.09100766335071951,4,13,0,sub_13
0.0025175135646456773,0.0027601547026324213,0.00420613788048799,0.005662113227626548,0.007368832655746724,0.005931386174918602,0.019413051032949866,0.004362172486581218,0.02308587195946675,0.009440490820385814,0.005778597614145652,0.036515842590998514,3.0,0.3442320640304594,1.25,0.06525159679416861,2,29,0,sub_13
0.002082884927324597,0.002855756731837614,0.004084976650723477,0.004966389126521463,0.007177540857870148,0.005574308168100827,0.01912186510720499,0.003924658449936491,0.02308587195946675,0.008351505590731082,0.0061475966736430215,0.036260368897862376,3.0,0.2842148772038846,1.25,0.08131700789263957,2,23,0,sub_13
0.001512386530968851,0.0026736556885131814,0.002751610563901622,0.005589255736444215,0.006616670926440227,0.0075355464405028015,0.018733883123154604,0.0024757574150923918,0.011144785936879462,0.009643177477643481,0.006341355146864783,0.02686665695663949,4.0,0.13866726429884274,0.25,0.10319264133118634,0,23,0,sub_13
0.0024409481931083683,0.006710692199479173,0.003400434338595586,0.008418450689913811,0.011559302812899653,0.01372181500646671,0.019401651022410385,0.003367052192022569,0.017871264524908174,0.016833310264837555,0.01048095467388881,0.05681298796860951,2.75,0.17497551090166613,0.25,0.08527464661663021,1,30,0,sub_13
0.003981096757030534,0.006551698906849707,0.0061034519295611565,0.010266760300682496,0.01402588490673934,0.013131759484485469,0.019223052491197417,0.006140922216187929,0.03148672249684261,0.018346529417088017,0.011761703749215952,0.05611129875047813,2.75,0.5261886333113953,0.25,0.0687179293714284,4,26,0,sub_13
0.0035623759345015816,0.0017618618244343,0.005809810612804502,0.008254902269366876,0.01055640449346192,0.006073814825660688,0.017476151856817956,0.005817044291944194,0.03148672249684261,0.010936505672372792,0.009844717327783237,0.03789865390684381,2.75,0.5333033757826883,0.25,0.09936366032013898,3,18,0,sub_13
0.001100905907840893,0.001523644003680283,0.0011131469647979943,0.0026182872984970127,0.0032497366414919997,0.005849206534675921,0.0035427368481702557,0.0009789690397622836,0.005651072764909318,0.006265333378354784,0.0035332237589873615,0.017016572835718738,0.25,0.048988216865876455,0.5,0.1156358411809291,3,12,0,sub_13
0.0015757285959120584,0.0017976939768981734,0.0024201425075486777,0.003579034890550209,0.004249292983949054,0.003842630925383769,0.01705908800622022,0.002581474348707847,0.015399426775741326,0.0057801312362992,0.0039028645162441106,0.02314810967978193,2.75,0.17464358203325298,0.25,0.05950943816570822,1,24,0,sub_13
0.0017547595135641832,0.0018563140520803504,0.002574867958554574,0.00576600883571284,0.004723726108571447,0.00445671075379631,0.017340318769204208,0.00281436607597307,0.014788926691938233,0.007537742675821275,0.0044415767248694215,0.027334599511833233,2.5,0.16227134567173324,0.75,0.06930852392004651,0,24,0,sub_13
0.003294995246101427,0.003491322062444373,0.004671453359370611,0.007249303113676404,0.009061506733649449,0.007014507653244844,0.016904032563694254,0.004949804091049219,0.027115982580040665,0.011490564954047178,0.007201037324651297,0.034035042435193404,3.0,0.38617781833610926,0.75,0.07039206400857535,3,29,0,sub_13
0.00383131002413065,0.004947283810436152,0.0057123880096309025,0.008355369239110759,0.01159110255678889,0.008725648919915945,0.016542946343465842,0.005740274911693117,0.02940517295710009,0.01453702969485807,0.008317159666581638,0.03383850656764849,3.0,0.35789119874553493,0.75,0.07872681754411823,5,29,0,sub_13
0.004115596962679411,0.005049466897342298,0.006655454921988712,0.008337580401180865,0.011433840369044813,0.007910947318277082,0.01682298251429629,0.006013957791312293,0.02802301340184183,0.013999909249930921,0.00817975217221744,0.03805761297169001,4.0,0.35486058220079497,0.5,0.0894258977421758,6,35,0,sub_13
0.005113000573408821,0.006512839236565769,0.006610383150521592,0.006897332621976008,0.011835919916085898,0.010425293769080957,0.016860075462734467,0.006630337493227876,0.0381736721805588,0.014709869502097232,0.008946274326314117,0.043865899937784815,4.0,0.4309054719674328,0.75,0.06156407786130159,7,37,0,sub_13
0.003937088534180423,0.005611402000923098,0.003930326095870918,0.0054862246901284115,0.008999587520036583,0.009420786650625484,0.015284640787907765,0.004875734907399014,0.03655242156949701,0.010956861254748295,0.009039759637965696,0.045657004309896325,0.25,0.2373804978457939,0.25,0.10014849846946074,5,20,0,sub_13
0.004268247241922008,0.007658658765573756,0.005979411820303973,0.03436032280166176,0.01577524941774853,0.025274049095703643,0.015646909125743735,0.007171112775233765,0.04398269984284952,0.02371705291903056,0.039786913906719415,0.21312073180003738,0.25,0.35659775577823755,0.25,0.11990212690317577,3,1,0,sub_13
